strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
OR235760.1	DENV2_RUN_S26b90_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235761.1	DENV2_RUN_S26b89_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235762.1	DENV2_RUN_S26b88_2018	Frumence_2024	NCBI	2018-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235763.1	DENV2_RUN_S26b87_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235764.1	DENV2_RUN_S26b86_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235765.1	DENV2_RUN_S26b85_2019	Frumence_2024	NCBI	2019-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235766.1	DENV2_RUN_S26b84_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235767.1	DENV2_RUN_S26b83_2019	Frumence_2024	NCBI	2019-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235768.1	DENV2_RUN_S26b82_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235769.1	DENV2_RUN_S26b81_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235770.1	DENV2_RUN_S26b80_2019	Frumence_2024	NCBI	2019-09-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235771.1	DENV2_RUN_S26b79_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235772.1	DENV2_RUN_S26b78_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235773.1	DENV2_RUN_S26b77_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235774.1	DENV2_RUN_S26b76_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235775.1	DENV2_RUN_S26b75_2019	Frumence_2024	NCBI	2019-09-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235776.1	DENV2_RUN_S26b74_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235777.1	DENV2_RUN_S26b73_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235778.1	DENV2_RUN_S26b72_2019	Frumence_2024	NCBI	2019-09-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235779.1	DENV2_RUN_S26b71_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235780.1	DENV2_RUN_S26b70_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235781.1	DENV2_RUN_S26b69_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235782.1	DENV2_RUN_S26b68_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235783.1	DENV2_RUN_S26b67_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235784.1	DENV2_RUN_S26b65_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235785.1	DENV2_RUN_S26b64_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235786.1	DENV2_RUN_S26b63_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235787.1	DENV2_RUN_S26b62_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235788.1	DENV2_RUN_S26b61_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235789.1	DENV2_RUN_S26b60_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235790.1	DENV2_RUN_S26b59_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235791.1	DENV2_RUN_S26b58_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235792.1	DENV2_RUN_S26b57_2019	Frumence_2024	NCBI	2019-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235793.1	DENV2_RUN_S24b26_2017	Frumence_2024	NCBI	2017-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235794.1	DENV2_RUN_S24b25_2017	Frumence_2024	NCBI	2017-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235795.1	DENV2_RUN_S24b24_2016	Frumence_2024	NCBI	2016-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235796.1	DENV2_RUN_S24b23_2016	Frumence_2024	NCBI	2016-11-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235797.1	DENV2_RUN_S24b22_2016	Frumence_2024	NCBI	2016-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235798.1	DENV2_RUN_S24b21_2016	Frumence_2024	NCBI	2016-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235799.1	DENV2_RUN_S24b20_2016	Frumence_2024	NCBI	2016-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235800.1	DENV2_RUN_S24b19_2016	Frumence_2024	NCBI	2016-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235801.1	DENV2_RUN_S24b18_2017	Frumence_2024	NCBI	2017-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235802.1	DENV2_RUN_S24b17_2017	Frumence_2024	NCBI	2017-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235803.1	DENV2_RUN_S24b16_2017	Frumence_2024	NCBI	2017-11-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235804.1	DENV2_RUN_S24b15_2017	Frumence_2024	NCBI	2017-09-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235805.1	DENV2_RUN_S24b14_2017	Frumence_2024	NCBI	2017-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235806.1	DENV2_RUN_S24b13_2017	Frumence_2024	NCBI	2017-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235807.1	DENV2_RUN_S24b12_2017	Frumence_2024	NCBI	2017-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235808.1	DENV2_RUN_S24b11_2017	Frumence_2024	NCBI	2017-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235809.1	DENV2_RUN_S24b10_2017	Frumence_2024	NCBI	2017-11-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235810.1	DENV2_RUN_S24b09_2017	Frumence_2024	NCBI	2017-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235811.1	DENV2_RUN_S24b08_2017	Frumence_2024	NCBI	2017-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235812.1	DENV2_RUN_S24b07_2017	Frumence_2024	NCBI	2017-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235813.1	DENV2_RUN_S24b06_2017	Frumence_2024	NCBI	2017-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235814.1	DENV2_RUN_S24b05_2017	Frumence_2024	NCBI	2017-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235815.1	DENV2_RUN_S24b04_2017	Frumence_2024	NCBI	2017-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235816.1	DENV2_RUN_S24b03_2017	Frumence_2024	NCBI	2017-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235817.1	DENV2_RUN_S24b02_2017	Frumence_2024	NCBI	2017-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235818.1	DENV2_RUN_S24b01_2017	Frumence_2024	NCBI	2017-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235819.1	DENV2_RUN_S22b94_2020	Frumence_2024	NCBI	2020-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235820.1	DENV2_RUN_S22b93_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235821.1	DENV2_RUN_S22b92_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235822.1	DENV2_RUN_S22b90_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235823.1	DENV2_RUN_S22b89_2020	Frumence_2024	NCBI	2020-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235824.1	DENV2_RUN_S22b88_2020	Frumence_2024	NCBI	2020-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235825.1	DENV2_RUN_S22b87_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235826.1	DENV2_RUN_S22b85_2020	Frumence_2024	NCBI	2020-05-XX	Reunion	South-Asia	2	2_II	2II_C.1
OR235827.1	DENV2_RUN_S22b84_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235828.1	DENV2_RUN_S22b83_2020	Frumence_2024	NCBI	2020-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235829.1	DENV2_RUN_S22b82_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235830.1	DENV2_RUN_S22b81_2020	Frumence_2024	NCBI	2020-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235831.1	DENV2_RUN_S22b80_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235832.1	DENV2_RUN_S22b79_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_C.1
OR235833.1	DENV2_RUN_S22b78_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235834.1	DENV2_RUN_S22b77_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235835.1	DENV2_RUN_S22b76_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235836.1	DENV2_RUN_S22b75_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235837.1	DENV2_RUN_S22b74_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235838.1	DENV2_RUN_S22b73_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235839.1	DENV2_RUN_S22b72_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235840.1	DENV2_RUN_S22b71_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235841.1	DENV2_RUN_S22b70_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235842.1	DENV2_RUN_S22b69_2018	Frumence_2024	NCBI	2018-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235843.1	DENV2_RUN_S22b68_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235844.1	DENV2_RUN_S22b67_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235845.1	DENV2_RUN_S22b66_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235846.1	DENV2_RUN_S22b65_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235847.1	DENV2_RUN_S22b64_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235848.1	DENV2_RUN_S22b63_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235849.1	DENV2_RUN_S22b62_2019	Frumence_2024	NCBI	2019-08-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235850.1	DENV2_RUN_S22b61_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235851.1	DENV2_RUN_S22b60_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235852.1	DENV2_RUN_S22b59_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235853.1	DENV2_RUN_S22b58_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235854.1	DENV2_RUN_S22b57_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235855.1	DENV2_RUN_S22b56_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235856.1	DENV2_RUN_S22b55_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235857.1	DENV2_RUN_S22b54_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235858.1	DENV2_RUN_S22b53_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235859.1	DENV2_RUN_S22b52_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235860.1	DENV2_RUN_S22b51_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235861.1	DENV2_RUN_S22b50_2018	Frumence_2024	NCBI	2018-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235862.1	DENV2_RUN_S22b49_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235863.1	DENV2_RUN_S22b48_2019	Frumence_2024	NCBI	2019-08-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235864.1	DENV2_RUN_S22b47_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235865.1	DENV2_RUN_S22b45_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235866.1	DENV2_RUN_S22b44_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235867.1	DENV2_RUN_S22b43_2018	Frumence_2024	NCBI	2018-11-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235868.1	DENV2_RUN_S22b42_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235869.1	DENV2_RUN_S22b41_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235870.1	DENV2_RUN_S22b40_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235871.1	DENV2_RUN_S22b39_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235872.1	DENV2_RUN_S22b38_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235873.1	DENV2_RUN_S22b37_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235874.1	DENV2_RUN_S22b36_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235875.1	DENV2_RUN_S22b35_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235876.1	DENV2_RUN_S22b34_2019	Frumence_2024	NCBI	2019-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235877.1	DENV2_RUN_S22b33_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235878.1	DENV2_RUN_S22b32_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235879.1	DENV2_RUN_S22b31_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235880.1	DENV2_RUN_S22b30_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235881.1	DENV2_RUN_S22b29_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235882.1	DENV2_RUN_S22b28_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235883.1	DENV2_RUN_S22b27_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235884.1	DENV2_RUN_S22b26_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235885.1	DENV2_RUN_S22b25_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235886.1	DENV2_RUN_S22b24_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235887.1	DENV2_RUN_S22b23_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235888.1	DENV2_RUN_S22b22_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235889.1	DENV2_RUN_S22b21_2019	Frumence_2024	NCBI	2019-08-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235890.1	DENV2_RUN_S22b20_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235891.1	DENV2_RUN_S22b19_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235892.1	DENV2_RUN_S22b18_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235893.1	DENV2_RUN_S22b17_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235894.1	DENV2_RUN_S22b16_2019	Frumence_2024	NCBI	2019-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235895.1	DENV2_RUN_S22b15_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235896.1	DENV2_RUN_S22b14_2019	Frumence_2024	NCBI	2019-04-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235897.1	DENV2_RUN_S22b13_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235898.1	DENV2_RUN_S22b12_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235899.1	DENV2_RUN_S22b11_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235900.1	DENV2_RUN_S22b10_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235901.1	DENV2_RUN_S22b09_2019	Frumence_2024	NCBI	2019-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235902.1	DENV2_RUN_S22b08_2019	Frumence_2024	NCBI	2019-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235903.1	DENV2_RUN_S22b07_2019	Frumence_2024	NCBI	2019-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235904.1	DENV2_RUN_S22b06_2019	Frumence_2024	NCBI	2019-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235905.1	DENV2_RUN_S22b05_2019	Frumence_2024	NCBI	2019-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235906.1	DENV2_RUN_S22b04_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235907.1	DENV2_RUN_S22b03_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235908.1	DENV2_RUN_S22b02_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235909.1	DENV2_RUN_S22b01_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235910.1	DENV2_RUN_S21b94_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235911.1	DENV2_RUN_S21b93_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235912.1	DENV2_RUN_S21b92_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235913.1	DENV2_RUN_S21b91_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235914.1	DENV2_RUN_S21b90_2018	Frumence_2024	NCBI	2018-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235915.1	DENV2_RUN_S21b89_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235916.1	DENV2_RUN_S21b88_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235917.1	DENV2_RUN_S21b87_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235918.1	DENV2_RUN_S21b86_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235919.1	DENV2_RUN_S21b85_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235920.1	DENV2_RUN_S21b84_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235921.1	DENV2_RUN_S21b83_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235922.1	DENV2_RUN_S21b82_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235923.1	DENV2_RUN_S21b81_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235924.1	DENV2_RUN_S21b80_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235925.1	DENV2_RUN_S21b79_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235926.1	DENV2_RUN_S21b78_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235927.1	DENV2_RUN_S21b77_2018	Frumence_2024	NCBI	2018-01-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235928.1	DENV2_RUN_S21b76_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235929.1	DENV2_RUN_S21b75_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235930.1	DENV2_RUN_S21b74_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235931.1	DENV2_RUN_S21b73_2018	Frumence_2024	NCBI	2018-08-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235932.1	DENV2_RUN_S21b72_2018	Frumence_2024	NCBI	2018-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235933.1	DENV2_RUN_S21b71_2018	Frumence_2024	NCBI	2018-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235934.1	DENV2_RUN_S21b70_2018	Frumence_2024	NCBI	2018-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235935.1	DENV2_RUN_S21b69_2018	Frumence_2024	NCBI	2018-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235936.1	DENV2_RUN_S21b68_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235937.1	DENV2_RUN_S21b67_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235938.1	DENV2_RUN_S21b66_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235939.1	DENV2_RUN_S21b65_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235940.1	DENV2_RUN_S21b64_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235941.1	DENV2_RUN_S21b62_2018	Frumence_2024	NCBI	2018-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235942.1	DENV2_RUN_S21b61_2018	Frumence_2024	NCBI	2018-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235943.1	DENV2_RUN_S21b60_2018	Frumence_2024	NCBI	2018-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235944.1	DENV2_RUN_S21b59_2018	Frumence_2024	NCBI	2018-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235945.1	DENV2_RUN_S21b58_2018	Frumence_2024	NCBI	2018-06-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235946.1	DENV2_RUN_S21b57_2018	Frumence_2024	NCBI	2018-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235947.1	DENV2_RUN_S21b56_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235948.1	DENV2_RUN_S21b55_2018	Frumence_2024	NCBI	2018-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235949.1	DENV2_RUN_S21b54_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235950.1	DENV2_RUN_S21b53_2018	Frumence_2024	NCBI	2018-09-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235951.1	DENV2_RUN_S21b52_2018	Frumence_2024	NCBI	2018-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235952.1	DENV2_RUN_S21b51_2018	Frumence_2024	NCBI	2018-10-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235953.1	DENV2_RUN_S21b50_2018	Frumence_2024	NCBI	2018-08-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235954.1	DENV2_RUN_S21b49_2018	Frumence_2024	NCBI	2018-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235955.1	DENV2_RUN_S21b48_2018	Frumence_2024	NCBI	2018-07-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235956.1	DENV2_RUN_S21b47_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235957.1	DENV2_RUN_S21b46_2018	Frumence_2024	NCBI	2018-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235958.1	DENV2_RUN_S21b45_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235959.1	DENV2_RUN_S21b44_2018	Frumence_2024	NCBI	2018-12-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235960.1	DENV2_RUN_S21b43_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
OR235961.1	DENV2_RUN_S21b42_2018	Frumence_2024	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II	2II_A.1
